time,Gb(i),Gd(i),H_sun,T2m,WS10m,dataset_id,p_predicted,load_predicted
2018-06-27 04:30:00,0.0,37.21,11.6,12.42,1.79,2,28.38759077573374,136.4180230604875
2018-06-27 04:45:00,0.0,51.35,13.76,12.74,1.76,2,38.354921372323176,139.83459098693777
2018-06-27 05:00:00,0.0,65.49,15.91,13.07,1.72,2,48.50628104405011,144.02475408135075
2018-06-27 05:15:00,3.08,91.93,18.2,13.54,1.88,2,66.62174903020474,148.93908853156472
2018-06-27 05:30:00,6.15,118.37,20.49,14.0,2.03,2,84.99581584477271,154.49261927318858
2018-06-27 05:45:00,9.23,144.81,22.78,14.47,2.18,2,103.64052839939185,160.5683367409474
2018-06-27 06:00:00,12.3,171.25,25.07,14.94,2.34,2,122.53948246141624,167.02271662445781
2018-06-27 06:15:00,76.63,178.25,27.41,15.24,2.36,2,164.1204902929186,173.69291612568077
2018-06-27 06:30:00,140.96,185.24,29.75,15.54,2.38,2,205.9068404460449,180.40520632058633
2018-06-27 06:45:00,205.28,192.24,32.09,15.85,2.39,2,247.86054096746477,186.98411458210725
2018-06-27 07:00:00,269.61,199.24,34.43,16.15,2.41,2,289.9354107255204,193.26170018387808
2018-06-27 07:15:00,349.58,177.97,36.72,16.52,2.46,2,326.3587254627971,199.08637343811273
2018-06-27 07:30:00,429.56,156.7,39.02,16.88,2.52,2,362.80879469988236,204.3306952312876
2018-06-27 07:45:00,509.54,135.43,41.31,17.25,2.57,2,399.1886831112998,208.8976579219513
2018-06-27 08:00:00,589.51,114.16,43.6,17.62,2.62,2,435.4614491365654,212.72504644372037
2018-06-27 08:15:00,620.48,117.56,45.7,17.97,2.79,2,457.8090237982002,215.78760316781364
2018-06-27 08:30:00,651.45,120.96,47.79,18.32,2.96,2,479.96279351953876,218.09686390506573
2018-06-27 08:45:00,682.42,124.37,49.88,18.66,3.14,2,501.92655603517056,219.6986854578791
2018-06-27 09:00:00,713.39,127.77,51.98,19.01,3.31,2,523.703624576343,220.66863725397633
2018-06-27 09:15:00,719.15,140.05,53.63,19.26,3.41,2,535.7467506714503,221.1055706040218
2018-06-27 09:30:00,724.9,152.34,55.28,19.51,3.52,2,547.6107707632856,221.12379960780385
2018-06-27 09:45:00,730.66,164.62,56.94,19.76,3.62,2,559.3485318550779,220.84441943912265
2018-06-27 10:00:00,736.42,176.9,58.59,20.01,3.72,2,570.9562162462854,220.38634461688545
2018-06-27 10:15:00,675.51,217.35,59.42,20.25,3.81,2,560.1245532808852,219.85766795038847
2018-06-27 10:30:00,614.6,257.8,60.24,20.49,3.9,2,549.2475143446023,219.34791888195002
2018-06-27 10:45:00,553.7,298.26,61.06,20.73,3.98,2,538.3984055083424,218.92173937183043
2018-06-27 11:00:00,492.79,338.71,61.89,20.97,4.07,2,527.6086274900448,218.61440025005408
2018-06-27 11:15:00,412.81,363.26,61.58,21.12,4.11,2,497.2504118603796,218.42945746230697
2018-06-27 11:30:00,332.83,387.81,61.26,21.27,4.14,2,466.98235624828675,218.3387040843064
2018-06-27 11:45:00,252.84,412.36,60.95,21.42,4.18,2,436.8429942858546,218.28441996186888
2018-06-27 12:00:00,172.86,436.91,60.64,21.57,4.21,2,406.82953468457674,218.18376665738558
2018-06-27 12:15:00,192.38,426.35,59.32,21.56,4.21,2,409.5508849150427,217.9350313453794
2018-06-27 12:30:00,211.9,415.8,58.0,21.55,4.21,2,412.36404446853385,217.42529904055704
2018-06-27 12:45:00,231.43,405.24,56.68,21.54,4.21,2,415.23548536304844,216.53903636590945
2018-06-27 13:00:00,250.95,394.68,55.36,21.53,4.21,2,418.1245704472581,215.16700838335709
2018-06-27 13:15:00,228.58,386.44,53.43,21.49,4.18,2,399.3320499032258,213.21492694172218
2018-06-27 13:30:00,206.21,378.21,51.5,21.45,4.14,2,380.4922179418736,210.6112460342456
2018-06-27 13:45:00,183.85,369.98,49.57,21.41,4.11,2,361.56389722833853,207.31357565320565
2018-06-27 14:00:00,161.48,361.74,47.64,21.37,4.07,2,342.5059687994154,203.31327676032393
2018-06-27 14:15:00,199.44,331.35,45.42,21.33,4.04,2,343.2410814389587,198.6379201674807
2018-06-27 14:30:00,237.4,300.97,43.19,21.3,4.0,2,343.8040634160186,193.35143324482027
2018-06-27 14:45:00,275.37,270.58,40.96,21.26,3.97,2,344.20583876391106,187.5519109739491
2018-06-27 15:00:00,313.33,240.19,38.74,21.22,3.93,2,344.4715071282395,181.36722174868257
2018-06-27 15:15:00,318.78,211.94,36.41,21.14,3.79,2,328.65534617852205,174.94868328412625
2018-06-27 15:30:00,324.24,183.7,34.08,21.06,3.66,2,312.744815582559,168.46321018837057
2018-06-27 15:45:00,329.69,155.45,31.74,20.97,3.52,2,296.7467798126854,162.08443408443503
2018-06-27 16:00:00,335.14,127.21,29.41,20.89,3.38,2,280.7504973287157,155.9833629227502
2018-06-27 16:15:00,253.76,128.89,27.09,20.86,3.26,2,234.35809010946411,150.31917402506014
2018-06-27 16:30:00,172.39,130.57,24.76,20.82,3.14,2,188.02838537787136,145.23072396986026
2018-06-27 16:45:00,91.01,132.25,22.44,20.78,3.02,2,141.8295645082736,140.82930832960744
2018-06-27 17:00:00,9.64,133.93,20.12,20.75,2.9,2,95.78843831772188,137.1931192225553
2018-06-27 17:15:00,18.94,117.24,17.89,20.62,2.78,2,88.12360010310263,134.3637345359232
2018-06-27 17:30:00,28.24,100.56,15.66,20.48,2.66,2,80.66704216855372,132.34483722871735
2018-06-27 17:45:00,37.55,83.88,13.44,20.34,2.53,2,73.44430367732483,131.10321556944984
2018-06-27 18:00:00,46.85,67.19,11.21,20.21,2.41,2,66.38960296264571,130.57194560330893
2018-06-27 18:15:00,35.14,54.34,9.17,19.94,2.34,2,50.88184852738622,130.65551544543646
2018-06-27 18:30:00,23.42,41.49,7.12,19.66,2.28,2,35.50457236234499,131.23652680249373
2018-06-27 18:45:00,11.71,28.64,5.07,19.39,2.21,2,20.249931484066323,132.18351061478097
2018-06-27 19:00:00,0.0,15.79,3.03,19.12,2.14,2,5.0869859175566745,133.35932731458846
2018-06-27 19:15:00,0.0,11.84,2.27,18.79,2.12,2,2.6999411075502167,134.62959220637362
2018-06-27 19:30:00,0.0,7.9,1.52,18.46,2.1,2,0.3139097310142205,135.87057456943316
2018-06-27 19:45:00,0.0,3.95,0.76,18.14,2.09,2,-2.1680567706220444,136.9760644324988
2018-06-27 20:00:00,0.0,0.0,0.0,17.81,2.07,2,-4.75278925113264,137.86278015191988
2018-06-27 20:15:00,0.0,0.0,0.0,17.5,2.05,2,-4.152637802043941,138.47399723951077
2018-06-27 20:30:00,0.0,0.0,0.0,17.19,2.04,2,-3.715664294208736,138.7812067349456
2018-06-27 20:45:00,0.0,0.0,0.0,16.88,2.02,2,-3.447046347757265,138.78375088853653
2018-06-27 21:00:00,0.0,0.0,0.0,16.57,2.0,2,-3.347853478295761,138.50652523274056
2018-06-27 21:15:00,0.0,0.0,0.0,16.25,1.98,2,-3.4030644199020657,137.9959695868952
2018-06-27 21:30:00,0.0,0.0,0.0,15.93,1.96,2,-3.591727603125733,137.31468690011127
2018-06-27 21:45:00,0.0,0.0,0.0,15.61,1.95,2,-3.8848897440602315,136.53512018387565
2018-06-27 22:00:00,0.0,0.0,0.0,15.29,1.93,2,-4.239997547156619,135.73277791755677
2018-06-27 22:15:00,0.0,0.0,0.0,14.98,1.91,2,-4.621165708634749,134.97952319985765
2018-06-27 22:30:00,0.0,0.0,0.0,14.68,1.9,2,-4.990271194351706,134.3374300889576
2018-06-27 22:45:00,0.0,0.0,0.0,14.38,1.88,2,-5.302356305360618,133.85366298684576
2018-06-27 23:00:00,0.0,0.0,0.0,14.07,1.86,2,-5.525884217044307,133.5567551138093
2018-06-27 23:15:00,0.0,0.0,0.0,13.8,1.84,2,-5.64790165406643,133.45455583286716
2018-06-27 23:30:00,0.0,0.0,0.0,13.52,1.83,2,-5.646448976432822,133.53399138124593
2018-06-27 23:45:00,0.0,0.0,0.0,13.25,1.81,2,-5.518140726596911,133.76264833694316
2018-06-28 00:00:00,0.0,0.0,0.0,12.98,1.79,2,-5.27218335551477,134.0920534677872
2018-06-28 00:15:00,0.0,0.0,0.0,12.78,1.79,2,-4.948486518135908,134.4623970786973
2018-06-28 00:30:00,0.0,0.0,0.0,12.58,1.79,2,-4.556179955616244,134.80833853614922
2018-06-28 00:45:00,0.0,0.0,0.0,12.39,1.79,2,-4.134310584874598,135.06545001291826
2018-06-28 01:00:00,0.0,0.0,0.0,12.19,1.79,2,-3.7204358773028474,135.17680356405248
2018-06-28 01:15:00,0.0,0.0,0.0,12.04,1.81,2,-3.376444224757009,135.09919108793247
2018-06-28 01:30:00,0.0,0.0,0.0,11.9,1.83,2,-3.1312762715144515,134.80848778261958
2018-06-28 01:45:00,0.0,0.0,0.0,11.75,1.84,2,-3.0163684244013638,134.3037260558977
2018-06-28 02:00:00,0.0,0.0,0.0,11.6,1.86,2,-3.069979788386476,133.60953465519205
2018-06-28 02:15:00,0.0,0.0,0.0,11.47,1.88,2,-3.315127906530847,132.77671107568221
2018-06-28 02:30:00,0.0,0.0,0.0,11.34,1.9,2,-3.7571344083804092,131.88082626990192
2018-06-28 02:45:00,0.0,0.0,0.0,11.2,1.91,2,-4.388213322766646,131.01890021568724
2018-06-28 03:00:00,0.0,0.0,0.0,11.07,1.93,2,-5.201702886081222,130.3043253540836
2018-06-28 03:15:00,0.5,10.54,1.81,11.08,1.93,2,2.5439780642295204,129.86034254324954
2018-06-28 03:30:00,0.99,21.08,3.62,11.09,1.93,2,10.174625184438312,129.81248204956165
2018-06-28 03:45:00,1.48,31.61,5.43,11.1,1.93,2,17.738733180122594,130.28046253969995
2018-06-28 04:00:00,1.98,42.15,7.24,11.11,1.93,2,25.305293607402504,131.3700882419803
2018-06-28 04:15:00,26.38,48.39,9.39,11.63,1.88,2,43.737449218444766,133.16569486800736
2018-06-28 04:30:00,50.78,54.63,11.54,12.14,1.82,2,62.27982500393145,135.72366750191372
2018-06-28 04:45:00,75.18,60.87,13.7,12.66,1.77,2,80.99369977600225,139.06749002480547
2018-06-28 05:00:00,99.58,67.11,15.85,13.18,1.72,2,99.89120548279597,143.1846898390863
2018-06-28 05:15:00,125.62,80.03,18.14,14.0,1.79,2,123.27321240982462,148.02591996262373
2018-06-28 05:30:00,151.67,92.95,20.42,14.81,1.86,2,146.903001462796,153.50628104451138
2018-06-28 05:45:00,177.71,105.87,22.71,15.62,1.93,2,170.81391075562937,159.50883801584638
2018-06-28 06:00:00,203.76,118.79,25.0,16.44,2.0,2,194.9898392563722,165.89013972415583
2018-06-28 06:15:00,255.6,115.84,27.34,16.89,2.08,2,225.2351117133452,172.48741510793457
2018-06-28 06:30:00,307.44,112.88,29.68,17.34,2.17,2,255.68325193953618,179.127005433408
2018-06-28 06:45:00,359.29,109.93,32.02,17.79,2.26,2,286.3087830571954,185.6335066325258
2018-06-28 07:00:00,411.13,106.98,34.36,18.24,2.34,2,317.0481741403413,191.8390447996686
2018-06-28 07:15:00,443.09,114.3,36.65,18.65,2.46,2,342.44289260457055,197.59209524003074
2018-06-28 07:30:00,475.05,121.62,38.94,19.06,2.58,2,367.84107950831316,202.76528189762223
2018-06-28 07:45:00,507.01,128.94,41.24,19.48,2.71,2,393.20140217826423,207.2616581736189
2018-06-28 08:00:00,538.97,136.26,43.53,19.89,2.83,2,418.44600357766427,211.01906793229
2018-06-28 08:15:00,574.0,136.67,45.63,20.26,3.07,2,441.413750293777,214.01231027719348
2018-06-28 08:30:00,609.02,137.08,47.72,20.63,3.31,2,464.18270890731617,216.25297546735476
2018-06-28 08:45:00,644.05,137.49,49.82,21.0,3.55,2,486.78121766148615,217.78697238828585
2018-06-28 09:00:00,679.07,137.9,51.92,21.37,3.79,2,509.1738992250007,218.68992010188646
2018-06-28 09:15:00,597.38,195.45,53.58,21.61,3.9,2,497.9101035059646,219.06071703037318
2018-06-28 09:30:00,515.7,253.0,55.23,21.84,4.0,2,486.4615718938793,219.01372178605337
2018-06-28 09:45:00,434.02,310.54,56.88,22.08,4.11,2,474.8559946559964,218.67007138491056
2018-06-28 10:00:00,352.33,368.09,58.54,22.32,4.21,2,463.16010178872966,218.14871944913648
2018-06-28 10:15:00,346.39,375.79,59.36,22.46,4.24,2,464.9158379857146,217.55779508604542
2018-06-28 10:30:00,340.45,383.48,60.19,22.6,4.28,2,466.6563886772082,216.98686116920192
2018-06-28 10:45:00,334.51,391.18,61.02,22.74,4.31,2,468.4200255794559,216.50059016331153
2018-06-28 11:00:00,328.57,398.88,61.84,22.88,4.34,2,470.2186317585649,216.13428042003397
2018-06-28 11:15:00,430.12,346.69,61.53,22.89,4.29,2,496.6482331951455,215.89151237077598
2018-06-28 11:30:00,531.67,294.5,61.22,22.9,4.24,2,523.1844556269074,215.74410049197343
2018-06-28 11:45:00,633.22,242.31,60.92,22.9,4.19,2,549.8596361816116,215.63434289850278
2018-06-28 12:00:00,734.77,190.12,60.61,22.91,4.14,2,576.6326172048805,215.47941624792503
2018-06-28 12:15:00,640.6,230.14,59.29,23.08,4.21,2,544.9748157275412,215.17761959660749
2018-06-28 12:30:00,546.43,270.15,57.98,23.24,4.28,2,513.4203651756198,214.61604659234533
2018-06-28 12:45:00,452.27,310.17,56.66,23.41,4.34,2,481.91608497084394,213.67916921014572
2018-06-28 13:00:00,358.1,350.18,55.34,23.58,4.41,2,450.4225263008725,212.25775455429275
2018-06-28 13:15:00,361.18,334.26,53.41,23.67,4.41,2,441.03633093601655,210.25751318329247
2018-06-28 13:30:00,364.26,318.35,51.48,23.76,4.41,2,431.60077118881725,207.60689444139908
2018-06-28 13:45:00,367.34,302.43,49.56,23.84,4.41,2,422.09055101871866,204.2635003027579
2018-06-28 14:00:00,370.42,286.51,47.63,23.93,4.41,2,412.43792252650013,200.21868032315942
2018-06-28 14:15:00,278.08,263.26,45.41,23.83,4.27,2,349.27471029126144,195.49999051165605
2018-06-28 14:30:00,185.74,240.02,43.18,23.72,4.14,2,285.93913604527813,190.1713400338113
2018-06-28 14:45:00,93.4,216.78,40.96,23.62,4.0,2,222.46199585239987,184.33080226304764
2018-06-28 15:00:00,1.06,193.53,38.74,23.52,3.86,2,158.82847502938236,178.10622057612693
2018-06-28 15:15:00,56.5,190.09,36.41,23.43,3.69,2,180.88970429681714,171.6488842810983
2018-06-28 15:30:00,111.94,186.66,34.08,23.34,3.51,2,202.85708147663416,165.12567618467588
2018-06-28 15:45:00,167.38,183.22,31.74,23.24,3.34,2,224.7376436734521,158.71019273440658
2018-06-28 16:00:00,222.82,179.78,29.41,23.15,3.17,2,246.61573936465675,152.57340334081158
2018-06-28 16:15:00,179.89,171.99,27.09,23.1,3.24,2,215.48542688329292,146.8744434559408
2018-06-28 16:30:00,136.96,164.2,24.76,23.05,3.31,2,184.41113135081756,141.752124463042
2018-06-28 16:45:00,94.04,156.42,22.44,23.0,3.38,2,153.4835587719374,137.317693461491
2018-06-28 17:00:00,51.11,148.63,20.12,22.95,3.45,2,122.70131531088221,133.64929083635508
2018-06-28 17:15:00,46.15,129.75,17.89,22.79,3.36,2,106.60546428071996,130.78843952403855
2018-06-28 17:30:00,41.19,110.87,15.66,22.63,3.28,2,90.70903243784177,128.7387643501793
2018-06-28 17:45:00,36.23,91.99,13.44,22.47,3.19,2,75.04193887586895,127.4669923156227
2018-06-28 18:00:00,31.27,73.11,11.21,22.31,3.1,2,59.55829816592653,126.90613510513278
2018-06-28 18:15:00,23.45,55.32,9.16,22.11,2.96,2,43.6639138408591,126.96061343362956
2018-06-28 18:30:00,15.64,37.54,7.12,21.91,2.82,2,27.95356211022802,127.51295862051707
2018-06-28 18:45:00,7.82,19.75,5.07,21.71,2.69,2,12.329814081262924,128.43162828947254
2018-06-28 19:00:00,0.0,1.97,3.02,21.51,2.55,2,-3.2127558318379528,129.5794066883184
2018-06-28 19:15:00,0.0,1.48,2.26,21.21,2.53,2,-3.9196153511526006,130.82183013131203
2018-06-28 19:30:00,0.0,0.98,1.51,20.91,2.51,2,-4.634403941670257,132.03508617312247
2018-06-28 19:45:00,0.0,0.49,0.75,20.61,2.5,2,-5.432544525043539,133.11288045024776
2018-06-28 20:00:00,0.0,0.0,0.0,20.31,2.48,2,-6.316226186124894,133.9718443380805
2018-06-28 20:15:00,0.0,0.0,0.0,20.16,2.5,2,-5.746124963675413,134.55516385207716
2018-06-28 20:30:00,0.0,0.0,0.0,20.01,2.51,2,-5.333353437144268,134.83423810476367
2018-06-28 20:45:00,0.0,0.0,0.0,19.86,2.53,2,-5.093270031701266,134.80831506949755
2018-06-28 21:00:00,0.0,0.0,0.0,19.71,2.55,2,-5.021850092440715,134.5021937407982
2018-06-28 21:15:00,0.0,0.0,0.0,19.53,2.58,2,-5.102303603961602,133.9622152283764
2018-06-28 21:30:00,0.0,0.0,0.0,19.34,2.62,2,-5.3158342204530555,133.25088169270626
2018-06-28 21:45:00,0.0,0.0,0.0,19.16,2.66,2,-5.632709049460502,132.44053337402184
2018-06-28 22:00:00,0.0,0.0,0.0,18.98,2.69,2,-6.010764180143298,131.60657409517276
2018-06-28 22:15:00,0.0,0.0,0.0,18.83,2.74,2,-6.423519521372242,130.8207605155385
2018-06-28 22:30:00,0.0,0.0,0.0,18.68,2.8,2,-6.821291923362921,130.14505857401764
2018-06-28 22:45:00,0.0,0.0,0.0,18.52,2.85,2,-7.159125328011541,129.62652297958874
2018-06-28 23:00:00,0.0,0.0,0.0,18.37,2.9,2,-7.411954471936156,129.29357579438167
2018-06-28 23:15:00,0.0,0.0,0.0,18.16,2.85,2,-7.5154923502040845,129.15395386960355
2018-06-28 23:30:00,0.0,0.0,0.0,17.96,2.8,2,-7.4965733477719,129.19446968975635
2018-06-28 23:45:00,0.0,0.0,0.0,17.76,2.74,2,-7.347892585976666,129.38259495442395
2018-06-29 00:00:00,0.0,0.0,0.0,17.55,2.69,2,-7.0812070235518405,129.66974054482276
2018-06-29 00:15:00,0.0,0.0,0.0,17.37,2.57,2,-6.704502962147828,129.9959799903676
2018-06-29 00:30:00,0.0,0.0,0.0,17.18,2.45,2,-6.256298535140118,130.29585511394578
2018-06-29 00:45:00,0.0,0.0,0.0,16.99,2.33,2,-5.775647031523604,130.5048198998203
2018-06-29 01:00:00,0.0,0.0,0.0,16.81,2.21,2,-5.306582224508702,130.56582769413944
2018-06-29 01:15:00,0.0,0.0,0.0,16.62,2.16,2,-4.906478104371729,130.43555129070683
2018-06-29 01:30:00,0.0,0.0,0.0,16.43,2.1,2,-4.599790173331073,130.08974651705753
2018-06-29 01:45:00,0.0,0.0,0.0,16.25,2.05,2,-4.432070675977059,129.52732627118786
2018-06-29 02:00:00,0.0,0.0,0.0,16.06,2.0,2,-4.427480951906105,128.77279978151324
2018-06-29 02:15:00,0.0,0.0,0.0,15.87,1.98,2,-4.617075694097323,127.87684514711562
2018-06-29 02:30:00,0.0,0.0,0.0,15.68,1.96,2,-5.002862159239982,126.91491417793127
2018-06-29 02:45:00,0.0,0.0,0.0,15.49,1.95,2,-5.584313735872811,125.98390809617425
2018-06-29 03:00:00,0.0,0.0,0.0,15.3,1.93,2,-6.340283738171962,125.19710110735392
2018-06-29 03:15:00,1.39,7.22,1.79,15.18,1.95,2,0.2792040229188615,124.67761648836333
2018-06-29 03:30:00,2.78,14.43,3.58,15.05,1.96,2,6.789310455208053,124.5508677128806
2018-06-29 03:45:00,4.18,21.64,5.38,14.92,1.98,2,13.259583044668886,124.93645757942494
2018-06-29 04:00:00,5.57,28.86,7.17,14.8,2.0,2,19.70176654171381,125.940075506053
2018-06-29 04:15:00,32.52,35.94,9.32,15.0,1.96,2,39.96337659361574,127.64594358891303
2018-06-29 04:30:00,59.48,43.02,11.48,15.2,1.93,2,60.35232538954134,130.11033462628384
2018-06-29 04:45:00,86.44,50.09,13.63,15.4,1.9,2,80.87591669695965,133.356621676955
2018-06-29 05:00:00,113.39,57.17,15.78,15.6,1.86,2,101.60451674624342,137.37222292363504
2018-06-29 05:15:00,150.23,63.73,18.07,16.02,1.95,2,127.61438437723123,142.107683897383
2018-06-29 05:30:00,187.07,70.3,20.36,16.44,2.04,2,153.88867599935764,147.47799962702692
2018-06-29 05:45:00,223.91,76.86,22.65,16.86,2.12,2,180.42881235070888,153.36613142845368
2018-06-29 06:00:00,260.75,83.42,24.94,17.28,2.21,2,207.22886783871803,159.62852666725956
2018-06-29 06:15:00,298.1,90.29,27.28,17.76,2.31,2,234.76336411989132,166.10231506820318
2018-06-29 06:30:00,335.44,97.16,29.62,18.25,2.42,2,262.49866472658846,172.61374107964863
2018-06-29 06:45:00,372.79,104.03,31.96,18.74,2.52,2,290.40946587692616,178.9873063498106
2018-06-29 07:00:00,410.14,110.9,34.3,19.22,2.62,2,318.4392946965105,185.05504533741845
2018-06-29 07:15:00,447.16,115.24,36.59,19.6,2.71,2,345.06568081124306,190.66534450234172
2018-06-29 07:30:00,484.18,119.57,38.88,19.98,2.8,2,371.69103826011445,195.69074185074666
2018-06-29 07:45:00,521.19,123.9,41.18,20.37,2.88,2,398.27877391096223,200.0342078853191
2018-06-29 08:00:00,558.21,128.24,43.47,20.75,2.97,2,424.756011098576,203.6335067224886
2018-06-29 08:15:00,591.05,130.42,45.57,21.06,3.0,2,447.5585893488689,206.4633610033536
2018-06-29 08:30:00,623.88,132.59,47.66,21.38,3.04,2,470.153093313649,208.53528791729406
2018-06-29 08:45:00,656.71,134.76,49.76,21.7,3.07,2,492.57475573847375,209.89512679794433
2018-06-29 09:00:00,689.55,136.94,51.86,22.01,3.1,2,514.8081446901213,210.618430784072
2018-06-29 09:15:00,723.86,130.94,53.51,22.29,3.05,2,532.8361869012217,210.80403611803777
2018-06-29 09:30:00,758.18,124.94,55.16,22.57,3.0,2,550.6935880815028,210.56624308505343
2018-06-29 09:45:00,792.49,118.93,56.82,22.85,2.95,2,568.4122471406663,210.02613433443904
2018-06-29 10:00:00,826.8,112.93,58.47,23.13,2.9,2,586.0060692780181,209.30261318879607
2018-06-29 10:15:00,853.67,103.22,59.3,23.37,2.86,2,596.3642592534984,208.50376262525188
2018-06-29 10:30:00,880.54,93.51,60.13,23.62,2.83,2,606.6913840202217,207.71910365522518
2018-06-29 10:45:00,907.42,83.8,60.96,23.86,2.8,2,617.0415798634502,207.0132712479735
2018-06-29 11:00:00,934.29,74.09,61.79,24.1,2.76,2,627.4427690491045,206.42153072053665
2018-06-29 11:15:00,917.4,84.17,61.48,24.3,2.72,2,622.7597983870083,205.94743402001805
2018-06-29 11:30:00,900.52,94.26,61.18,24.5,2.69,2,618.2095158351622,205.56277177876441
2018-06-29 11:45:00,883.63,104.34,60.88,24.69,2.66,2,613.7694876700934,205.20982299097875
2018-06-29 12:00:00,866.74,114.42,60.57,24.89,2.62,2,609.429722041755,204.8057499990183
2018-06-29 12:15:00,840.23,121.2,59.26,25.04,2.62,2,596.7619867664949,204.24884242716095
2018-06-29 12:30:00,813.72,127.98,57.94,25.18,2.62,2,584.1650432458304,203.42618944966551
2018-06-29 12:45:00,787.22,134.76,56.63,25.32,2.62,2,571.6501424860304,202.22226359484466
2018-06-29 13:00:00,760.71,141.54,55.32,25.47,2.62,2,559.151006040694,200.52783761743666
2018-06-29 13:15:00,734.24,140.31,53.4,25.57,2.66,2,541.6434480422728,198.2486328840309
2018-06-29 13:30:00,707.78,139.08,51.47,25.66,2.69,2,524.0726868590511,195.31311476779564
2018-06-29 13:45:00,681.32,137.86,49.54,25.76,2.72,2,506.41373591965566,191.6789065427011
2018-06-29 14:00:00,654.85,136.63,47.62,25.86,2.76,2,488.63894604743314,187.3373843945248
2018-06-29 14:15:00,619.73,134.44,45.4,25.87,2.81,2,465.23821374400575,182.31613633406937
2018-06-29 14:30:00,584.6,132.24,43.18,25.88,2.86,2,441.6689421535077,176.6791089473148
2018-06-29 14:45:00,549.48,130.05,40.95,25.9,2.92,2,417.9253907381891,170.52441848092786
2018-06-29 15:00:00,514.36,127.86,38.73,25.91,2.97,2,394.0532376998838,163.9799566860123
2018-06-29 15:15:00,476.33,122.92,36.4,25.84,3.02,2,367.0251640634295,157.19706675780103
2018-06-29 15:30:00,438.3,117.98,34.06,25.78,3.07,2,339.87461430403914,150.34269095065144
2018-06-29 15:45:00,400.27,113.03,31.73,25.72,3.12,2,312.67442970494045,143.59049072657746
2018-06-29 16:00:00,362.24,108.09,29.4,25.65,3.17,2,285.46180086875904,137.111506104394
2018-06-29 16:15:00,318.24,104.74,27.08,25.5,3.15,2,256.0121957990976,131.06494874371984
2018-06-29 16:30:00,274.23,101.38,24.76,25.35,3.14,2,226.6241310253837,125.5897118583192
2018-06-29 16:45:00,230.22,98.02,22.43,25.21,3.12,2,197.3353261874954,120.79712998690648
2018-06-29 17:00:00,186.22,94.67,20.11,25.06,3.1,2,168.23206658201815,116.76543658020088
2018-06-29 17:15:00,156.88,84.18,17.88,24.81,2.94,2,143.6630335748178,113.53625325136326
2018-06-29 17:30:00,127.54,73.7,15.66,24.56,2.79,2,119.31624537797697,111.11330910832103
2018-06-29 17:45:00,98.2,63.22,13.43,24.32,2.64,2,95.15615694669769,109.46344102630084
2018-06-29 18:00:00,68.86,52.73,11.2,24.07,2.48,2,71.19731990079833,108.51977613982251
2018-06-29 18:15:00,51.64,43.5,9.15,23.72,2.5,2,54.61172868868769,108.18685616398557
2018-06-29 18:30:00,34.43,34.26,7.1,23.38,2.51,2,38.18150400885872,108.34733894275902
2018-06-29 18:45:00,17.22,25.02,5.05,23.03,2.53,2,21.86792144112046,108.86981411653856
2018-06-29 19:00:00,0.0,15.79,3.0,22.68,2.55,2,5.627013064358806,109.6172034057145
2018-06-29 19:15:00,0.0,11.84,2.25,22.29,2.51,2,3.3203363557738754,110.45518601300513
2018-06-29 19:30:00,0.0,7.9,1.5,21.9,2.48,2,0.9934056554473187,111.26009774862175
2018-06-29 19:45:00,0.0,3.95,0.75,21.52,2.45,2,-1.4083870732052048,111.92579782510694
2018-06-29 20:00:00,0.0,0.0,0.0,21.13,2.41,2,-3.9130668855765407,112.36907645743241
2018-06-29 20:15:00,0.0,0.0,0.0,20.84,2.39,2,-3.2739756209911235,112.5332837051558
2018-06-29 20:30:00,0.0,0.0,0.0,20.54,2.38,2,-2.7960591092477642,112.38998786580733
2018-06-29 20:45:00,0.0,0.0,0.0,20.24,2.36,2,-2.4866675665811897,111.9386111706262
2018-06-29 21:00:00,0.0,0.0,0.0,19.95,2.34,2,-2.3490431433778554,111.20413187015366
2018-06-29 21:15:00,0.0,0.0,0.0,19.71,2.36,2,-2.3891466995962105,110.23307525463707
2018-06-29 21:30:00,0.0,0.0,0.0,19.46,2.38,2,-2.560764111434807,109.08813250338243
2018-06-29 21:45:00,0.0,0.0,0.0,19.22,2.39,2,-2.834179400015117,107.84183763132373
2018-06-29 22:00:00,0.0,0.0,0.0,18.98,2.41,2,-3.1748827640883093,106.56979290000956
2018-06-29 22:15:00,0.0,0.0,0.0,18.79,2.41,2,-3.5454472553752794,105.34395797635071
2018-06-29 22:30:00,0.0,0.0,0.0,18.6,2.41,2,-3.8995297753197775,104.22650627788708
2018-06-29 22:45:00,0.0,0.0,0.0,18.42,2.41,2,-4.20159357415811,103.26470436062984
2018-06-29 23:00:00,0.0,0.0,0.0,18.23,2.41,2,-4.4154156501855795,102.48719039379445
2018-06-29 23:15:00,0.0,0.0,0.0,18.07,2.43,2,-4.530994269706497,101.901921485137
2018-06-29 23:30:00,0.0,0.0,0.0,17.91,2.45,2,-4.523061020853504,101.49593441050388
2018-06-29 23:45:00,0.0,0.0,0.0,17.75,2.46,2,-4.38647951425456,101.23692907611965
2018-06-30 00:00:00,0.0,0.0,0.0,17.59,2.48,2,-4.1351745365462875,101.07654836266306
